courseTerm,courseMajor,courseTitle,courseCRN,courseArea,courseSection,courseClass,courseTime,courseDay,courseLocation,courseInstructor,courseUniversity,courseCredit,courseAttribute
202202,Accounting,Accounting II,25261,ACCT 2102,A,Class,9:30 am - 10:45 am,TR,Scheller College of Business 200,Xi   Kuang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Accounting,Accounting II,30711,ACCT 2102,B,Class,12:30 pm - 1:45 pm,TR,Scheller College of Business 222,Xi   Kuang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Accounting,Accounting II,22178,ACCT 2102,C,Class,2:00 pm - 3:15 pm,TR,Scheller College of Business 222,Xi   Kuang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Accounting,Accounting I,25245,ACCT 2101,A,Class,12:30 pm - 1:45 pm,MW,Scheller College of Business 103,Eric R  Condie,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Accounting,Accounting I,20643,ACCT 2101,B,Class,2:00 pm - 3:15 pm,MW,Scheller College of Business 103,Eric R  Condie,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Accounting,Accounting I,25244,ACCT 2101,C,Class,9:30 am - 10:45 am,TR,Scheller College of Business 102,Arnold   Schneider,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Accounting,Accounting I,20642,ACCT 2101,D,Class,12:30 pm - 1:45 pm,TR,Scheller College of Business 102,Arnold   Schneider,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Introduction to AE,26779,AE 1601,A,Class,9:30 am - 10:45 am,TR,Instructional Center 211,Kelly Ann  Griendling,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,Introduction to AE,26780,AE 1601,B,Class,12:30 pm - 1:45 pm,TR,Skiles 202,Stephen M  Ruffin,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,Introduction to AE,26781,AE 1601,C,Class,2:00 pm - 3:15 pm,TR,Skiles 249,Stephen M  Ruffin,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,Design Competition I,28764,AE 1355,A,Class,5:00 pm - 5:50 pm,T,Guggenheim Aerospace 244,Carl Christopher  Johnson,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Design Competition I,21967,AE 1355,A01,Class,6:30 pm - 9:15 pm,TR,Guggenheim Aerospace 244,Carl Christopher  Johnson,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,AE 2010 Recitation,28550,AE 2010R,A,Class,6:30 pm - 7:45 pm,W,Guggenheim Aerospace 442,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,AE 2010 Recitation,28551,AE 2010R,B,Class,6:30 pm - 7:45 pm,R,Guggenheim Aerospace 442,Wenting   Sun,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,AE 2010 Recitation,32295,AE 2010R,R,Class,3:00 pm - 3:50 pm,T,TBA,Mackenzie Hing Kiang  Lau,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Thermodyn&Fluids Fundam,25204,AE 2010,A,Class,8:25 am - 10:20 am,WF,Guggenheim Aerospace 442,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",4.000 Credits,
202202,Aerospace Engineering,Thermodyn&Fluids Fundam,25205,AE 2010,B,Class,8:25 am - 10:20 am,TR,Ford Environmental Sci & Tech L1205,Wenting   Sun,"GraduateSemester,UndergraduateSemester",4.000 Credits,
202202,Aerospace Engineering,Thermodyn&Fluids Fundam,25799,AE 2010,R,Class,11:00 am - 12:15 pm,MW,TBA,Mackenzie Hing Kiang  Lau,"GraduateSemester,UndergraduateSemester",4.000 Credits,
202202,Aerospace Engineering,Fluids Fundamentals,27673,AE 2011,A,Class,8:25 am - 10:20 am,WF,Guggenheim Aerospace 442,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202202,Aerospace Engineering,Fluids Fundamentals,27674,AE 2011,B,Class,8:25 am - 10:20 am,TR,Ford Environmental Sci & Tech L1205,Wenting   Sun,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202202,Aerospace Engineering,AE 2220 Recitation,28552,AE 2220R,A,Class,6:30 pm - 7:45 pm,T,Guggenheim Aerospace 442,Mayuresh Jayawant  Patil,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,AE 2220 Recitation,28553,AE 2220R,B,Class,6:30 pm - 7:45 pm,M,Guggenheim Aerospace 442,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,AE 2220 Recitation,32252,AE 2220R,Q3,Class,TBA,,TBA,Mayuresh Jayawant  Patil,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Dynamics,20002,AE 2220,A,Class,9:30 am - 10:45 am,TR,Guggenheim Aerospace 244,Mayuresh Jayawant  Patil,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Dynamics,24727,AE 2220,B,Class,2:00 pm - 2:50 pm,MWF,Skiles 249,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Dynamics,25222,AE 2220,Q3,Class,TBA,,TBA,Mayuresh Jayawant  Patil,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,3D Dynamics,27675,AE 2221,A,Class,9:30 am - 10:45 am,TR,Guggenheim Aerospace 244,Mayuresh Jayawant  Patil,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,3D Dynamics,27676,AE 2221,B,Class,2:00 pm - 2:50 pm,MWF,Skiles 249,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,Design Competition II,28765,AE 2355,A,Class,5:00 pm - 5:50 pm,T,Guggenheim Aerospace 244,Carl Christopher  Johnson,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Design Competition II,21968,AE 2355,A01,Class,6:30 pm - 9:15 pm,TR,Guggenheim Aerospace 244,Carl Christopher  Johnson,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,28613,AE 2610,A,Class,12:30 pm - 1:20 pm,W,Boggs B5,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,25208,AE 2610,A01,Class,3:30 pm - 5:25 pm,M,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,25209,AE 2610,A02,Class,3:30 pm - 5:25 pm,T,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,25210,AE 2610,A03,Class,3:30 pm - 5:25 pm,W,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,25211,AE 2610,A04,Class,3:30 pm - 5:25 pm,R,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,25212,AE 2610,A05,Class,3:30 pm - 5:25 pm,F,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,30858,AE 2610,A06,Class,5:00 pm - 6:55 pm,M,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,30859,AE 2610,A07,Class,5:00 pm - 6:55 pm,T,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,30860,AE 2610,A08,Class,5:00 pm - 6:55 pm,W,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,30861,AE 2610,A09,Class,5:00 pm - 6:55 pm,R,Engineering Sci and Mechanics G4,Juergen   Rauleder,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,30862,AE 2610,A10,Class,5:00 pm - 6:55 pm,F,Engineering Sci and Mechanics G4,Graeme J  Kennedy,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,33397,AE 2610,A11,Class,8:25 am - 10:20 am,W,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Intro Exper Methods AE,33398,AE 2610,A12,Class,8:25 am - 10:20 am,R,Engineering Sci and Mechanics G4,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Technical Commun for AE,25224,AE 2611,A,Class,12:30 pm - 1:20 pm,F,Boggs B5,Jerry M  Seitzman,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Aerospace Engineering,Research Assistantship,32376,AE 2698,CAR,Class,TBA,,TBA,Christopher   Carr,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,27740,AE 2698,CHE,Class,TBA,,TBA,Yongxin   Chen,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,33734,AE 2698,CHR,Class,TBA,,TBA,John Allen  Christian,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,28147,AE 2698,DEC,Class,TBA,,TBA,John Allen  Dec,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,26350,AE 2698,DIL,Class,TBA,,TBA,Claudio Vinicius  Di Leo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,28134,AE 2698,GRI,Class,TBA,,TBA,Kelly Ann  Griendling,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,28128,AE 2698,HO,Class,TBA,,TBA,Koki   Ho,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,22814,AE 2698,JAG,Class,TBA,,TBA,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,24213,AE 2698,LIE,Class,TBA,,TBA,Tim Charles  Lieuwen,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,22505,AE 2698,MAV,Class,TBA,,TBA,Dimitrios N  Mavris,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,28233,AE 2698,MEN,Class,TBA,,TBA,Suresh   Menon,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,27087,AE 2698,OEF,Class,TBA,,TBA,Joseph   Oefelein,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,27741,AE 2698,ROG,Class,TBA,,TBA,Jonathan David  Rogers,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,24159,AE 2698,SMI,Class,TBA,,TBA,Marilyn Ruth Jones  Smith,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,27115,AE 2698,STE,Class,TBA,,TBA,Adam Michael  Steinberg,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,27294,AE 2698,VAM,Class,TBA,,TBA,Kyriakos   Vamvoudakis,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Research Assistantship,22797,AE 2698,WAL,Class,TBA,,TBA,Mitchell L.R.  Walker,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,26729,AE 2699,AHU,Class,TBA,,TBA,Krishan K  Ahuja,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,32375,AE 2699,CAR,Class,TBA,,TBA,Christopher   Carr,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27742,AE 2699,CHE,Class,TBA,,TBA,Yongxin   Chen,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,33735,AE 2699,CHR,Class,TBA,,TBA,John Allen  Christian,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,22657,AE 2699,COS,Class,TBA,,TBA,Mark Francis  Costello,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,28146,AE 2699,DEC,Class,TBA,,TBA,John Allen  Dec,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,26349,AE 2699,DIL,Class,TBA,,TBA,Claudio Vinicius  Di Leo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,25174,AE 2699,FEI,Class,TBA,,TBA,Karen Michelle  Feigh,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,23454,AE 2699,FER,Class,TBA,,TBA,Eric Marie J  Feron,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27473,AE 2699,GER,Class,TBA,,TBA,Brian Joseph  German,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,28135,AE 2699,GRI,Class,TBA,,TBA,Kelly Ann  Griendling,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,26202,AE 2699,GUN,Class,TBA,,TBA,Brian Christopher  Gunter,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,28129,AE 2699,HO,Class,TBA,,TBA,Koki   Ho,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,23053,AE 2699,LIE,Class,TBA,,TBA,Tim Charles  Lieuwen,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,26201,AE 2699,LIG,Class,TBA,,TBA,Edgar Glenn  Lightsey,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,22506,AE 2699,MAV,Class,TBA,,TBA,Dimitrios N  Mavris,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,32367,AE 2699,MAZ,Class,TBA,,TBA,Yi Chen  Mazumdar,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27472,AE 2699,MEN,Class,TBA,,TBA,Suresh   Menon,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27088,AE 2699,OEF,Class,TBA,,TBA,Joseph   Oefelein,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,26866,AE 2699,R,Class,TBA,,TBA,Turab Ali  Zaidi,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,23619,AE 2699,RIM,Class,TBA,,TBA,Julian Jose  Rimoli,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27743,AE 2699,ROG,Class,TBA,,TBA,Jonathan David  Rogers,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,22454,AE 2699,RUF,Class,TBA,,TBA,Stephen M  Ruffin,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,24942,AE 2699,SAL,Class,TBA,,TBA,Joseph Homer  Saleh,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,23996,AE 2699,SCH,Class,TBA,,TBA,Daniel Patrick  Schrage,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,23211,AE 2699,SEI,Class,TBA,,TBA,Jerry M  Seitzman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,25168,AE 2699,SMI,Class,TBA,,TBA,Marilyn Ruth Jones  Smith,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27116,AE 2699,STE,Class,TBA,,TBA,Adam Michael  Steinberg,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,25013,AE 2699,THE,Class,TBA,,TBA,Evangelos A  Theodorou,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,24874,AE 2699,TSI,Class,TBA,,TBA,Panagiotis   Tsiotras,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,27295,AE 2699,VAM,Class,TBA,,TBA,Kyriakos   Vamvoudakis,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,22345,AE 2699,WAL,Class,TBA,,TBA,Mitchell L.R.  Walker,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,24471,AE 2699,YAN,Class,TBA,,TBA,Vigor   Yang,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Undergraduate Research,23506,AE 2699,ZIN,Class,TBA,,TBA,Ben T  Zinn,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Aerospace Engineering,Aerodynamics,25750,AE 3030,B,Class,8:25 am - 10:20 am,TR,Guggenheim Aerospace 442,Pui-Kuen   Yeung,"GraduateSemester,UndergraduateSemester",4.000 Credits,
202202,Aerospace Engineering,Structural Analysis,25751,AE 3140,A,Class,12:30 pm - 1:45 pm,TR,Mason 1133,George   Kardomateas,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Structural Analysis,28597,AE 3140,B,Class,8:00 am - 9:15 am,WF,Instructional Center 111,George   Kardomateas,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Intro AE Vehicle Perform,25757,AE 3330,A,Class,11:00 am - 12:15 pm,MW,Mason 1133,John Allen  Dec,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Intro AE Vehicle Perform,25752,AE 3330,B,Class,12:30 pm - 1:45 pm,TR,Guggenheim Aerospace 442,John Allen  Dec,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Design&System Eng Method,26250,AE 3340,A,Class,11:00 am - 11:50 am,MW,Guggenheim Aerospace 442,Elena   Garcia,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202202,Aerospace Engineering,Design Competition III,28768,AE 3355,A,Class,5:00 pm - 5:50 pm,T,Guggenheim Aerospace 244,Carl Christopher  Johnson,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Design Competition III,21969,AE 3355,A01,Class,6:30 pm - 9:15 pm,TR,Guggenheim Aerospace 244,Carl Christopher  Johnson,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Sys Dynamics&Vibration,25753,AE 3530,A,Class,2:00 pm - 3:15 pm,MW,J. Erskine Love Manufacturing 185,TBA,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Sys Dynamics&Vibration,28605,AE 3530,B,Class,3:30 pm - 4:45 pm,TR,D.M. Smith 105,Evangelos A  Theodorou,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Ctrl Sys Analysis&Design,26251,AE 3531,A,Class,2:00 pm - 3:15 pm,WF,Weber SST III 2,Kelly Ann  Griendling,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28616,AE 3610,A,Class,12:30 pm - 1:20 pm,M,Boggs B5,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28638,AE 3610,A02,Class,8:25 am - 10:20 am,T,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28639,AE 3610,A03,Class,8:25 am - 10:20 am,W,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28640,AE 3610,A04,Class,8:25 am - 10:20 am,R,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28641,AE 3610,A05,Class,8:25 am - 10:20 am,F,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28642,AE 3610,A06,Class,12:30 pm - 2:25 pm,T,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28643,AE 3610,A07,Class,12:30 pm - 2:25 pm,W,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28644,AE 3610,A08,Class,12:30 pm - 2:25 pm,R,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28645,AE 3610,A09,Class,12:30 pm - 2:25 pm,F,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,28646,AE 3610,A10,Class,3:30 pm - 5:25 pm,M,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31022,AE 3610,A11,Class,3:30 pm - 5:25 pm,T,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31021,AE 3610,A12,Class,3:30 pm - 5:25 pm,W,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31019,AE 3610,A13,Class,3:30 pm - 5:25 pm,R,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31017,AE 3610,A14,Class,3:30 pm - 5:25 pm,F,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31016,AE 3610,A15,Class,6:30 pm - 8:25 pm,M,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31012,AE 3610,A16,Class,6:30 pm - 8:25 pm,T,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31009,AE 3610,A17,Class,6:30 pm - 8:25 pm,W,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31007,AE 3610,A18,Class,6:30 pm - 8:25 pm,R,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Exper Fluids&Solid Mech,31005,AE 3610,A19,Class,6:30 pm - 8:25 pm,F,Engineering Sci and Mechanics G2,Jechiel   Jagoda,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Aeroelasticity,30623,AE 4220,A,Class,12:30 pm - 1:45 pm,TR,Guggenheim Aerospace 246,TBA,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Finite Element Analysis,30615,AE 4132,A,Class,12:30 pm - 1:20 pm,MWF,Guggenheim Aerospace 442,Julian Jose  Rimoli,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Aircraft Design,28766,AE 4341,A,Class,2:00 pm - 2:50 pm,MW,Guggenheim Aerospace 442,Neil Rodney  Weston,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Aircraft Design,26252,AE 4341,A01,Class,3:30 pm - 6:15 pm,M,Guggenheim Aerospace 442,Neil Rodney  Weston,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Aircraft Design,29419,AE 4341,IP,Class,2:00 pm - 2:50 pm,MW,Guggenheim Aerospace 442,Neil Rodney  Weston,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Aircraft Design,29421,AE 4341,IP1,Class,3:30 pm - 6:15 pm,M,Guggenheim Aerospace 442,Neil Rodney  Weston,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Space System Design,28767,AE 4342,A,Class,2:00 pm - 2:50 pm,TR,Guggenheim Aerospace 442,John Allen  Christian,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Space System Design,26253,AE 4342,A01,Class,6:30 pm - 9:15 pm,T,Weber SST III 1,John Allen  Christian,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Aerospace Engineering,Space System Design,29165,AE 4342,IP,Class,2:00 pm - 2:50 pm,TR,Guggenheim Aerospace 442,John Allen  Christian,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Aerospace Engineering,Space System Design,26339,AE 4342,IP1,Class,6:30 pm - 9:15 pm,T,Weber SST III 1,John Allen  Christian,"GraduateSemester,UndergraduateSemester",0.000 Credits,
